OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartDate,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ActivityEndDate,ActivityEndTime/Time,ActivityEndTime/TimeZoneCode,ActivityRelativeDepthName,ActivityDepthHeightMeasure/MeasureValue,ActivityDepthHeightMeasure/MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityTopDepthHeightMeasure/MeasureValue,ActivityTopDepthHeightMeasure/MeasureUnitCode,ActivityBottomDepthHeightMeasure/MeasureValue,ActivityBottomDepthHeightMeasure/MeasureUnitCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,HydrologicEvent,Latitude,Longitude,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,ResultDetectionConditionText,MethodSpeciationName,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,ResultMeasure/MeasureUnitCode,MeasureQualifierCode,ResultStatusIdentifier,StatisticalBaseCode,ResultValueTypeName,ResultWeightBasisText,ResultTimeBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,DataQuality/PrecisionValue,DataQuality/BiasValue,DataQuality/ConfidenceIntervalValue,DataQuality/UpperConfidenceLimitValue,DataQuality/LowerConfidenceLimitValue,ResultCommentText,USGSPCode,ResultDepthHeightMeasure/MeasureValue,ResultDepthHeightMeasure/MeasureUnitCode,ResultDepthAltitudeReferencePointText,SubjectTaxonomicName,SampleTissueAnatomyName,BinaryObjectFileName,BinaryObjectFileTypeCode,ResultFileUrl,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodUrl,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,ResultDetectionQuantitationLimitUrl,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure/MeasureValue,DetectionQuantitationLimitMeasure/MeasureUnitCode,LabSamplePreparationUrl,LastUpdated,ProviderName
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051206_134639,Sample-Routine,Water,Surface Water,2005-12-06,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489822,,,Fecal Coliform,,60,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,,,,,,,,,2008-02-11 15:39:54.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051221_134915,Sample-Routine,Water,Surface Water,2005-12-21,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490139,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:40:03.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_135009,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490238,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:06.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051216_134821,Sample-Routine,Water,Surface Water,2005-12-16,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490010,,,Enterococcus,,90,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:59.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051205_136821,Sample-Routine,Water,Surface Water,2005-12-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489808,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:53.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051223_134953,Sample-Routine,Water,Surface Water,2005-12-23,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490164,,,Fecal Coliform,,1000,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:40:04.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051215_134803,Sample-Routine,Water,Surface Water,2005-12-15,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489998,,,Enterococcus,,10,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:59.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051205_134431,Sample-Routine,Water,Surface Water,2005-12-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489799,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:53.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051219_112419,Sample-Routine,Water,Surface Water,2005-12-19,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490058,,,Enterococcus,,64,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:40:01.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051224_134971,Sample-Routine,Water,Surface Water,2005-12-24,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490177,,,Total Coliform,,60,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:40:04.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051217_134843,Sample-Routine,Water,Surface Water,2005-12-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490025,,,Enterococcus,,20,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:59.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_135021,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490246,,,Total Coliform,,2,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:06.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051220_134873,Sample-Routine,Water,Surface Water,2005-12-20,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490096,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:02.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051215_134797,Sample-Routine,Water,Surface Water,2005-12-15,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489993,,,Fecal Coliform,,170,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:59.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_135905,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490276,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:07.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051206_135397,Sample-Routine,Water,Surface Water,2005-12-06,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489833,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:54.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051203_134595,Sample-Routine,Water,Surface Water,2005-12-03,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489761,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:52.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051206_134627,Sample-Routine,Water,Surface Water,2005-12-06,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489815,,,Enterococcus,,4,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:54.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051212_135559,Sample-Routine,Water,Surface Water,2005-12-12,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489943,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:57.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051223_134953,Sample-Routine,Water,Surface Water,2005-12-23,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490165,,,Total Coliform,,1460,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:04.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051205_134425,Sample-Routine,Water,Surface Water,2005-12-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489796,,,Total Coliform,,Present Above Quantification Limit,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222B,APHA,9222 B ~ Standard Total Coliform Membrane Filter Procedure,,,,,,,,,,,2008-02-11 15:39:53.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051219_134531,Sample-Routine,Water,Surface Water,2005-12-19,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490080,,,Fecal Coliform,,8,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,,,,,,,,,2008-02-11 15:40:01.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20050110_112163,Sample-Routine,Water,Surface Water,2005-01-10,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489704,,,Enterococcus,,2,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:39:50.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051206_135769,Sample-Routine,Water,Surface Water,2005-12-06,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489840,,,Fecal Coliform,,10,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:54.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051206_134633,Sample-Routine,Water,Surface Water,2005-12-06,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489818,,,Enterococcus,,58,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:54.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051207_134669,Sample-Routine,Water,Surface Water,2005-12-07,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489861,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:39:55.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051216_134819,Sample-Routine,Water,Surface Water,2005-12-16,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490009,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:39:59.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051201_134563,Sample-Routine,Water,Surface Water,2005-12-01,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489743,,,Enterococcus,,22,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:51.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051228_135067,Sample-Routine,Water,Surface Water,2005-12-28,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490293,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-E,APHA,9221 E ~ Fecal Coliform Procedure- Multiple-Tube Procedure,,https://www.nemi.gov/methods/method_summary/5588/,,,,,,,,,2008-02-11 15:40:08.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051208_134681,Sample-Routine,Water,Surface Water,2005-12-08,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489866,,,Enterococcus,,6,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:55.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051231_135133,Sample-Routine,Water,Surface Water,2005-12-31,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490338,,,Fecal Coliform,,150,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9222D,APHA,9222 D ~ Membrane filtration test for fecal coliforms,,https://www.nemi.gov/methods/method_summary/5587/,,,,,,,,,2008-02-11 15:40:09.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051121_136115,Sample-Routine,Water,Surface Water,2005-11-21,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489719,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:50.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051206_134619,Sample-Routine,Water,Surface Water,2005-12-06,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489812,,,Enterococcus,,120,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:53.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051217_134853,Sample-Routine,Water,Surface Water,2005-12-17,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490034,,,Enterococcus,,2,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:40:00.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051228_135067,Sample-Routine,Water,Surface Water,2005-12-28,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490294,,,Total Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:08.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051212_136573,Sample-Routine,Water,Surface Water,2005-12-12,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489950,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:39:57.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_135023,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490247,,,Enterococcus,,5200,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,1600,USEPA,Enterococci in Water by Membrane Filtration Using membrane-Enterococcus Indoxyl-B-D-Glucoside Agar (mEl),,https://www.nemi.gov/methods/method_summary/9790/,,,,,,,,,2008-02-11 15:40:06.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051205_134413,Sample-Routine,Water,Surface Water,2005-12-05,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29489789,,,Fecal Coliform,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,COLILERT-18,IDEXX,Coliform/E. coli Enzyme substrate test; ONPG-MUG test,,https://www.nemi.gov/methods/method_summary/5585/,,,,,,,,,2008-02-11 15:39:53.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051224_134977,Sample-Routine,Water,Surface Water,2005-12-24,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490181,,,Enterococcus,,31,MPN,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:40:04.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_112359,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490208,,,Enterococcus,,Not Detected,,,Final,,Actual,,,,,,,,,,,,,,,,,,,,ENTEROLERT,IDEXX,Enterolert Test Kit Procedure,,https://www.nemi.gov/methods/method_summary/5590/,,,,,,,,,2008-02-11 15:40:05.0,STORET
21CABCH,Southern California Coastal Water Research Project (BEACH),21CABCH-629_20051227_135563,Sample-Routine,Water,Surface Water,2005-12-27,,,,,,,0.5,ft,,,,,,EPABEACH,EPABEACH,,21CABCH-629,WEST END/BABY BEACH,,,,,33.4621600000,-117.7050000000,Water,21CABCH,Sampling Protocols for collection water samples,,Miscellaneous (Other),STORET-29490270,,,Total Coliform,,1,cfu/100ml,,Final,,Actual,,,,,,,,,,,,,,,,,,,,9221-B,APHA,9221 B ~ Standard Total Coliform- Fermentation Technique,,,,,,,,,,,2008-02-11 15:40:07.0,STORET
